country,year,co2,co2_per_capita,coal_co2,oil_co2,gas_co2,population,Code,gdp_per_capita,renewable_energy_consumption,co2_intensity_gdp,co2_growth,gdp_growth,renewable_growth,renewable_share
Morocco,2003,36.57,1.237,12.234,20.071,0.081,29571375,MAR,5810.053,3.4428172,0.006294262720150746,-0.019728729963008562,0.04797574778971114,0.5757136993589163,0.08604285928659879
Morocco,2004,42.226,1.41,13.689,24.043,0.099,29952970,MAR,5996.39,3.2725637,0.0070419035452997545,0.1546622914957616,0.03207148024295137,-0.04945179778932207,0.07192674743708448
Morocco,2005,44.661,1.471,14.084,25.344,0.868,30358088,MAR,6103.4224,1.9537929,0.007317370005392385,0.057665893051674466,0.01784947276611426,-0.4029778855030385,0.04191358104263936
Morocco,2006,46.249,1.503,14.699,25.983,1.095,30771131,MAR,6488.674,1.8953096,0.0071276504259576,0.03555674973690692,0.06312058624682426,-0.02993321349463396,0.03936726096493863
Morocco,2007,48.913,1.568,15.078,27.588,1.242,31186417,MAR,6620.5903,1.9266162,0.007388011911868342,0.05760124543233358,0.020330240045963066,0.01651793458968398,0.03789596271578463
Morocco,2008,51.369,1.625,14.121,30.679,1.114,31606714,MAR,6901.9507,1.7804509,0.007442678487981666,0.05021160018808901,0.042497781504468035,-0.07586632978587016,0.03349895191485412
Morocco,2009,50.86,1.588,13.168,30.884,1.209,32030735,MAR,7063.727,4.4312935,0.007200165012039678,-0.00990869979948994,0.023439214076101722,1.4888602656776437,0.08014450774243506
Morocco,2010,54.365,1.674,13.223,34.478,1.304,32466965,MAR,7210.6367,5.532392,0.0075395561115983,0.06891466771529697,0.020797760162588386,0.24848241264091397,0.09236448892465968
Morocco,2011,54.868,1.667,11.465,36.574,1.638,32912540,MAR,7503.793,3.4209776,0.007312035393300428,0.009252276280695249,0.04065609074438603,-0.38164584143712155,0.058689957190122335
Morocco,2012,56.954,1.707,11.462,37.258,2.396,33355201,MAR,7628.644,2.9226825,0.007465809126759618,0.03801851716847704,0.016638385413883405,-0.145658685400337,0.04881169727464443
Morocco,2013,56.606,1.675,11.212,36.973,2.349,33787523,MAR,7839.032,4.7959743,0.007221044639185042,-0.006110194191803919,0.027578688951797936,0.6409494702212779,0.07810781908359582
Morocco,2014,57.175,1.672,15.3,34.458,2.246,34204741,MAR,7951.7983,4.1867847,0.00719019746765961,0.010051937957106905,0.01438523276853565,-0.12702103095089579,0.06823114289242634
Morocco,2015,58.495,1.69,16.843,34.079,2.323,34607538,MAR,8198.809,5.071517,0.007134572838567163,0.023087013554875302,0.031063501698728846,0.21131545168778332,0.07978283598580681
Morocco,2016,58.457,1.669,16.235,34.654,2.363,35023413,MAR,8141.9404,5.2578416,0.007179738137115324,-0.0006496281733481268,-0.006936202563079474,0.036739421360512114,0.08252145760651157
Morocco,2017,61.104,1.724,16.875,36.828,2.345,35446348,MAR,8450.009,4.9719467,0.0072312349016432995,0.04528114682587203,0.03783724577497516,-0.05437495492446931,0.07524593968473553
Morocco,2018,62.306,1.738,19.518,35.79,2.114,35839708,MAR,8611.75,6.6989107,0.00723499869364531,0.01967137994239332,0.019140926358776733,0.3473416157095972,0.09707875326617878
Morocco,2019,68.74,1.898,25.258,36.481,2.004,36210859,MAR,8768.176,7.1096087,0.007839714896233835,0.10326453311077577,0.018164252329665898,0.06130817656667675,0.09373296476874245
Morocco,2020,64.564,1.765,25.356,33.161,1.557,36584160,MAR,8054.563,7.141505,0.008015829040011233,-0.060750654640675084,-0.08138671030326028,0.004486365051286301,0.0995949334712865
Morocco,2021,70.245,1.901,26.592,36.986,1.557,36954394,MAR,8623.266,7.1264544,0.008145985523350434,0.08799021126324291,0.0706063134648025,-0.0021074829465218547,0.09210702390518848
Morocco,2022,69.506,1.862,26.715,37.25,0.431,37329012,MAR,8666.079,6.6156073,0.008020466926276578,-0.010520321731084081,0.004964824232489118,-0.07168320616771229,0.08690840268161285
Morocco,2023,68.668,1.821,25.059,36.747,1.752,37712463,MAR,8868.712,7.97416,0.007742725211958626,-0.012056513106782019,0.02338231627013787,0.2053557048345358,0.10404404051242815
Netherlands,1990,162.797,10.831,36.094,49.202,75.023,15030838,NLD,43599.863,0.27298614,0.0037338878794183367,,,,0.001674042823341102
Netherlands,1991,171.193,11.296,34.259,50.54,83.913,15155049,NLD,44312.746,0.31010416,0.0038632902596467396,0.051573431942849135,0.016350578899754886,0.13597034633333416,0.001808154794158683
Netherlands,1992,170.997,11.193,34.467,51.65,82.528,15276746,NLD,44729.29,0.32961985,0.003822931238121598,-0.00114490662585498,0.009400094501026857,0.06293269332472029,0.0019239266512617184
Netherlands,1993,170.964,11.109,33.314,51.721,83.614,15389666,NLD,44977.203,0.3632424,0.0038011256502544187,-0.0001929858418570074,0.0055425203485233165,0.10200402069232184,0.0021201672011502593
Netherlands,1994,171.731,11.09,36.511,52.234,80.557,15485402,NLD,46030.645,0.4136152,0.0037307971678432923,0.00448632460634979,0.023421687649185285,0.13867544097274975,0.002402719361970493
Netherlands,1995,173.261,11.131,35.865,52.949,82.168,15564977,NLD,47231.113,0.44182104,0.003668365807936815,0.008909282540717767,0.026079756214582694,0.06819343196284855,0.0025435455645147994
Netherlands,1996,182.323,11.657,34.642,54.307,91.306,15639984,NLD,48621.832,0.5463039,0.0037498175716620466,0.052302595506201754,0.02944497623843856,0.23648230966999662,0.002987400773936013
Netherlands,1997,175.247,11.145,33.759,54.021,85.289,15723574,NLD,50427.266,0.6161634,0.003475242937025378,-0.038810243359312824,0.03713216729472468,0.12787662691040658,0.0035036524311719505
Netherlands,1998,176.179,11.131,34.435,55.387,84.315,15827052,NLD,52446.613,0.7030627,0.0033592064372202643,0.00531820801497318,0.040044744841015056,0.14103288186218133,0.003974754077763251
Netherlands,1999,170.835,10.717,30.481,55.958,82.462,15940134,NLD,54726.25,0.769716,0.0031216281035152237,-0.030332786540961165,0.04346585736623254,0.09480420451831661,0.0044854012054074315
Netherlands,2000,171.936,10.707,31.789,55.866,82.368,16058703,NLD,56629.344,0.8954775,0.003036164430935312,0.006444815172534923,0.034774792718302416,0.1633868855525935,0.005181217640172057
Netherlands,2001,177.247,10.953,34.235,56.518,84.587,16182665,NLD,57509.42,0.9577014,0.003082051601285494,0.03088940070724,0.015540988784895626,0.06948683802775624,0.00537416461224743
